time	V(in)	V(vt1)	V(vt2)	I(D2)
2.457188515354819e-002	4.611445e+000	5.299374e+000	4.800185e+000	9.960696e-003
2.457211515354819e-002	4.610639e+000	5.299374e+000	4.800185e+000	9.960691e-003
2.457234515354819e-002	4.609824e+000	5.299374e+000	4.800185e+000	9.960685e-003
2.457257515354819e-002	4.609001e+000	5.299374e+000	4.800185e+000	9.960678e-003
2.457280515354820e-002	4.608170e+000	5.299374e+000	4.800185e+000	9.960673e-003
2.457303515354820e-002	4.607332e+000	5.299374e+000	4.800185e+000	9.960667e-003
2.457326515354820e-002	4.606489e+000	5.299374e+000	4.800185e+000	9.960661e-003
2.457349515354820e-002	4.605639e+000	5.299374e+000	4.800185e+000	9.960655e-003
2.457372515354820e-002	4.604785e+000	5.299374e+000	4.800185e+000	9.960650e-003
2.457395515354820e-002	4.603928e+000	5.299374e+000	4.800185e+000	9.960643e-003
2.457418515354820e-002	4.603066e+000	5.299374e+000	4.800185e+000	9.960637e-003
2.457441515354820e-002	4.602203e+000	5.299374e+000	4.800185e+000	9.960632e-003
2.457464515354820e-002	4.601337e+000	5.299374e+000	4.800185e+000	9.960625e-003
2.457487515354820e-002	4.600471e+000	5.299374e+000	4.800185e+000	9.960620e-003
2.457510515354820e-002	4.599604e+000	5.299374e+000	4.800185e+000	9.960614e-003
2.457533515354820e-002	4.598737e+000	5.299374e+000	4.800185e+000	9.960608e-003
2.457579515354820e-002	4.597007e+000	5.299374e+000	4.800185e+000	9.960596e-003
2.457625515354820e-002	4.595288e+000	5.299374e+000	4.800185e+000	9.960584e-003
2.457671515354820e-002	4.593584e+000	5.299374e+000	4.800185e+000	9.960572e-003
2.457717515354820e-002	4.591902e+000	5.299374e+000	4.800185e+000	9.960561e-003
2.457763515354820e-002	4.590246e+000	5.299374e+000	4.800185e+000	9.960549e-003
2.457809515354820e-002	4.588624e+000	5.299374e+000	4.800185e+000	9.960537e-003
2.457855515354820e-002	4.587039e+000	5.299374e+000	4.800185e+000	9.960526e-003
2.457924515354821e-002	4.584744e+000	5.299374e+000	4.800185e+000	9.960508e-003
2.457993515354821e-002	4.582565e+000	5.299374e+000	4.800185e+000	9.960490e-003
2.458062515354821e-002	4.580516e+000	5.299374e+000	4.800185e+000	9.960473e-003
2.458131515354821e-002	4.578614e+000	5.299374e+000	4.800185e+000	9.960455e-003
2.458200515354821e-002	4.576872e+000	5.299374e+000	4.800185e+000	9.960437e-003
2.458269515354821e-002	4.575305e+000	5.299374e+000	4.800185e+000	9.960419e-003
2.458338515354821e-002	4.573922e+000	5.299374e+000	4.800185e+000	9.960401e-003
2.458410801069107e-002	4.572671e+000	5.299374e+000	4.800185e+000	9.960383e-003
2.458483086783393e-002	4.571660e+000	5.299374e+000	4.800185e+000	9.960364e-003
2.458555372497679e-002	4.570890e+000	5.299374e+000	4.800185e+000	9.960346e-003
2.458627658211965e-002	4.570360e+000	5.299374e+000	4.800185e+000	9.960327e-003
2.458699943926250e-002	4.570070e+000	5.299374e+000	4.800185e+000	9.960309e-003
2.458772229640536e-002	4.570021e+000	5.299374e+000	4.800185e+000	9.960290e-003
2.458844515354822e-002	4.570211e+000	5.299374e+000	4.800185e+000	9.960271e-003
2.458926658211965e-002	4.570771e+000	5.299374e+000	4.800185e+000	9.960250e-003
2.459008801069108e-002	4.571610e+000	5.299374e+000	4.800185e+000	9.960229e-003
2.459090943926251e-002	4.572729e+000	5.299374e+000	4.800185e+000	9.960207e-003
2.459173086783394e-002	4.574128e+000	5.299374e+000	4.800185e+000	9.960186e-003
2.459255229640537e-002	4.575808e+000	5.299374e+000	4.800185e+000	9.960165e-003
2.459337372497680e-002	4.577767e+000	5.299374e+000	4.800185e+000	9.960144e-003
2.459419515354823e-002	4.580006e+000	5.299374e+000	4.800185e+000	9.960123e-003
2.459751372497681e-002	4.594825e+000	5.299374e+000	4.800185e+000	9.960038e-003
2.460083229640538e-002	4.606820e+000	5.299374e+000	4.800185e+000	9.959952e-003
2.460415086783396e-002	4.615991e+000	5.299374e+000	4.800185e+000	9.959866e-003
2.460746943926254e-002	4.622338e+000	5.299374e+000	4.800185e+000	9.959781e-003
2.461078801069111e-002	4.625861e+000	5.299374e+000	4.800185e+000	9.959695e-003
2.461410658211969e-002	4.626560e+000	5.299374e+000	4.800185e+000	9.959609e-003
2.461742515354827e-002	4.624435e+000	5.299374e+000	4.800185e+000	9.959523e-003
2.462090801069113e-002	4.609770e+000	5.299374e+000	4.800185e+000	9.959432e-003
2.462439086783399e-002	4.597605e+000	5.299374e+000	4.800185e+000	9.959342e-003
2.462787372497685e-002	4.587940e+000	5.299374e+000	4.800185e+000	9.959251e-003
2.463135658211972e-002	4.580776e+000	5.299374e+000	4.800185e+000	9.959161e-003
2.463483943926258e-002	4.576112e+000	5.299374e+000	4.800185e+000	9.959070e-003
2.463832229640544e-002	4.573948e+000	5.299374e+000	4.800185e+000	9.958979e-003
2.464180515354831e-002	4.574284e+000	5.299374e+000	4.800185e+000	9.958887e-003
2.464594515354831e-002	4.585367e+000	5.299374e+000	4.800185e+000	9.958779e-003
2.464617515354831e-002	4.586130e+000	5.299374e+000	4.800185e+000	9.958774e-003
2.464640515354831e-002	4.586904e+000	5.299374e+000	4.800185e+000	9.958767e-003
2.464663515354831e-002	4.587689e+000	5.299374e+000	4.800185e+000	9.958762e-003
2.464686515354831e-002	4.588485e+000	5.299374e+000	4.800185e+000	9.958756e-003
2.464709515354831e-002	4.589291e+000	5.299374e+000	4.800185e+000	9.958753e-003
2.464732515354831e-002	4.590105e+000	5.299374e+000	4.800185e+000	9.958759e-003
2.464750799037676e-002	4.590758e+000	5.299374e+000	4.800185e+000	9.958786e-003
2.464770274528849e-002	4.591459e+000	5.299374e+000	4.800185e+000	9.958866e-003
2.464789393376988e-002	4.592153e+000	5.299374e+000	4.800185e+000	9.959020e-003
2.464809564551146e-002	4.592889e+000	5.299374e+000	4.800185e+000	9.959283e-003
2.464832564551146e-002	4.593734e+000	5.299374e+000	4.800185e+000	9.959703e-003
2.464855564551146e-002	4.594585e+000	5.299374e+000	4.800185e+000	9.960230e-003
2.464878564551146e-002	4.595440e+000	5.299374e+000	4.800185e+000	9.960837e-003
2.464901564551146e-002	4.596299e+000	5.299374e+000	4.800185e+000	9.961482e-003
2.464924564551146e-002	4.597160e+000	5.299374e+000	4.800185e+000	9.962127e-003
2.464947564551146e-002	4.598025e+000	5.299374e+000	4.800185e+000	9.962725e-003
2.464970564551147e-002	4.598891e+000	5.299374e+000	4.800185e+000	9.963240e-003
2.464993564551147e-002	4.599757e+000	5.299374e+000	4.800185e+000	9.963643e-003
2.465016564551147e-002	4.600625e+000	5.299374e+000	4.800185e+000	9.963919e-003
2.465035738048610e-002	4.601347e+000	5.299374e+000	4.800185e+000	9.964054e-003
2.465051568719897e-002	4.601943e+000	5.299374e+000	4.800185e+000	9.964104e-003
2.465068929577189e-002	4.602595e+000	5.299374e+000	4.800185e+000	9.964122e-003
2.465079983299190e-002	4.603010e+000	5.299374e+000	4.800185e+000	9.964124e-003
2.465094484720698e-002	4.603554e+000	5.299374e+000	4.800185e+000	9.964122e-003
2.465112455899643e-002	4.604225e+000	5.299374e+000	4.800185e+000	9.964119e-003
2.465130845503101e-002	4.604910e+000	5.299374e+000	4.800185e+000	9.964114e-003
2.465153845503101e-002	4.605764e+000	5.299374e+000	4.800185e+000	9.964108e-003
2.465176845503101e-002	4.606612e+000	5.299374e+000	4.800185e+000	9.964103e-003
2.465222845503102e-002	4.608292e+000	5.299374e+000	4.800185e+000	9.964091e-003
2.465525131217388e-002	4.618891e+000	5.299374e+000	4.800185e+000	9.964016e-003
2.465827416931674e-002	4.625850e+000	5.299374e+000	4.800185e+000	9.963942e-003
2.466129702645960e-002	4.629168e+000	5.299374e+000	4.800185e+000	9.963867e-003
2.466431988360246e-002	4.628846e+000	5.299374e+000	4.800185e+000	9.963793e-003
2.466734274074533e-002	4.624883e+000	5.299374e+000	4.800185e+000	9.963718e-003
2.467036559788819e-002	4.617279e+000	5.299374e+000	4.800185e+000	9.963643e-003
2.467338845503105e-002	4.606034e+000	5.299374e+000	4.800185e+000	9.963567e-003
2.467601702645962e-002	4.594459e+000	5.299374e+000	4.800185e+000	9.963502e-003
2.467864559788820e-002	4.585228e+000	5.299374e+000	4.800185e+000	9.963437e-003
2.468127416931678e-002	4.578343e+000	5.299374e+000	4.800185e+000	9.963372e-003
2.468390274074535e-002	4.573803e+000	5.299374e+000	4.800185e+000	9.963307e-003
2.468653131217393e-002	4.571608e+000	5.299374e+000	4.800185e+000	9.963241e-003
2.468915988360250e-002	4.571757e+000	5.299374e+000	4.800185e+000	9.963176e-003
2.469178845503108e-002	4.574252e+000	5.299374e+000	4.800185e+000	9.963110e-003
2.469247845503108e-002	4.575682e+000	5.299374e+000	4.800185e+000	9.963092e-003
2.469316845503108e-002	4.577294e+000	5.299374e+000	4.800185e+000	9.963076e-003
2.469385845503108e-002	4.579078e+000	5.299374e+000	4.800185e+000	9.963058e-003
2.469454845503108e-002	4.581018e+000	5.299374e+000	4.800185e+000	9.963041e-003
2.469523845503108e-002	4.583102e+000	5.299374e+000	4.800185e+000	9.963023e-003
2.469592845503109e-002	4.585311e+000	5.299374e+000	4.800185e+000	9.963007e-003
2.469638845503109e-002	4.586847e+000	5.299374e+000	4.800185e+000	9.962995e-003
2.469684845503109e-002	4.588427e+000	5.299374e+000	4.800185e+000	9.962983e-003
2.469730845503109e-002	4.590045e+000	5.299374e+000	4.800185e+000	9.962972e-003
2.469776845503109e-002	4.591697e+000	5.299374e+000	4.800185e+000	9.962960e-003
2.469822845503109e-002	4.593377e+000	5.299374e+000	4.800185e+000	9.962949e-003
2.469845845503109e-002	4.594225e+000	5.299374e+000	4.800185e+000	9.962943e-003
2.469868845503109e-002	4.595078e+000	5.299374e+000	4.800185e+000	9.962938e-003
2.469891845503109e-002	4.595935e+000	5.299374e+000	4.800185e+000	9.962932e-003
2.469914845503109e-002	4.596796e+000	5.299374e+000	4.800185e+000	9.962926e-003
2.469937845503109e-002	4.597659e+000	5.299374e+000	4.800185e+000	9.962920e-003
2.469960845503109e-002	4.598525e+000	5.299374e+000	4.800185e+000	9.962915e-003
2.469983845503109e-002	4.599391e+000	5.299374e+000	4.800185e+000	9.962909e-003
2.470006845503109e-002	4.600258e+000	5.299374e+000	4.800185e+000	9.962903e-003
2.470029845503109e-002	4.601125e+000	5.299374e+000	4.800185e+000	9.962898e-003
2.470052845503109e-002	4.601991e+000	5.299374e+000	4.800185e+000	9.962891e-003
2.470075845503109e-002	4.602855e+000	5.299374e+000	4.800185e+000	9.962886e-003
2.470098845503109e-002	4.603717e+000	5.299374e+000	4.800185e+000	9.962880e-003
2.470121845503109e-002	4.604576e+000	5.299374e+000	4.800185e+000	9.962874e-003
2.470144845503109e-002	4.605431e+000	5.299374e+000	4.800185e+000	9.962869e-003
2.470167845503109e-002	4.606281e+000	5.299374e+000	4.800185e+000	9.962863e-003
2.470190845503109e-002	4.607126e+000	5.299374e+000	4.800185e+000	9.962857e-003
2.470213845503110e-002	4.607965e+000	5.299374e+000	4.800185e+000	9.962851e-003
2.470236845503110e-002	4.608798e+000	5.299374e+000	4.800185e+000	9.962846e-003
2.470259845503110e-002	4.609623e+000	5.299374e+000	4.800185e+000	9.962840e-003
2.470282845503110e-002	4.610440e+000	5.299374e+000	4.800185e+000	9.962834e-003
2.470305845503110e-002	4.611248e+000	5.299374e+000	4.800185e+000	9.962828e-003
2.470328845503110e-002	4.612047e+000	5.299374e+000	4.800185e+000	9.962822e-003
2.470604845503110e-002	4.620669e+000	5.299374e+000	4.800185e+000	9.962753e-003
2.470627845503110e-002	4.621289e+000	5.299374e+000	4.800185e+000	9.962748e-003
2.470650845503110e-002	4.621891e+000	5.299374e+000	4.800185e+000	9.962742e-003
2.470673845503110e-002	4.622475e+000	5.299374e+000	4.800185e+000	9.962737e-003
2.470696845503110e-002	4.623039e+000	5.299374e+000	4.800185e+000	9.962730e-003
2.470719845503110e-002	4.623585e+000	5.299374e+000	4.800185e+000	9.962725e-003
2.470742845503110e-002	4.624111e+000	5.299374e+000	4.800185e+000	9.962719e-003
2.471074702645968e-002	4.626514e+000	5.299374e+000	4.800185e+000	9.962636e-003
2.471406559788826e-002	4.626036e+000	5.299374e+000	4.800185e+000	9.962552e-003
2.471738416931683e-002	4.622676e+000	5.299374e+000	4.800185e+000	9.962469e-003
2.472070274074541e-002	4.616434e+000	5.299374e+000	4.800185e+000	9.962386e-003
2.472402131217399e-002	4.607311e+000	5.299374e+000	4.800185e+000	9.962302e-003
2.472733988360256e-002	4.595307e+000	5.299374e+000	4.800185e+000	9.962219e-003
2.473065845503114e-002	4.580421e+000	5.299374e+000	4.800185e+000	9.962135e-003
2.473374702645972e-002	4.574485e+000	5.299374e+000	4.800185e+000	9.962057e-003
2.473683559788829e-002	4.571863e+000	5.299374e+000	4.800185e+000	9.961979e-003
2.473992416931687e-002	4.572556e+000	5.299374e+000	4.800185e+000	9.961901e-003
2.474301274074545e-002	4.576563e+000	5.299374e+000	4.800185e+000	9.961823e-003
2.474610131217402e-002	4.583885e+000	5.299374e+000	4.800185e+000	9.961745e-003
2.474918988360260e-002	4.594522e+000	5.299374e+000	4.800185e+000	9.961667e-003
2.475227845503118e-002	4.608473e+000	5.299374e+000	4.800185e+000	9.961588e-003
2.475428274074546e-002	4.615940e+000	5.299374e+000	4.800185e+000	9.961537e-003
2.475628702645975e-002	4.621783e+000	5.299374e+000	4.800185e+000	9.961486e-003
2.475829131217404e-002	4.626002e+000	5.299374e+000	4.800185e+000	9.961435e-003
2.476029559788833e-002	4.628595e+000	5.299374e+000	4.800185e+000	9.961384e-003
2.476229988360262e-002	4.629565e+000	5.299374e+000	4.800185e+000	9.961333e-003
2.476430416931691e-002	4.628909e+000	5.299374e+000	4.800185e+000	9.961282e-003
2.476630845503120e-002	4.626629e+000	5.299374e+000	4.800185e+000	9.961232e-003
2.476900274074549e-002	4.617888e+000	5.299374e+000	4.800185e+000	9.961163e-003
2.477169702645978e-002	4.609425e+000	5.299374e+000	4.800185e+000	9.961094e-003
2.477439131217407e-002	4.601239e+000	5.299374e+000	4.800185e+000	9.961025e-003
2.477708559788836e-002	4.593332e+000	5.299374e+000	4.800185e+000	9.960956e-003
2.477977988360265e-002	4.585703e+000	5.299374e+000	4.800185e+000	9.960887e-003
2.478247416931694e-002	4.578352e+000	5.299374e+000	4.800185e+000	9.960819e-003
2.478516845503123e-002	4.571279e+000	5.299374e+000	4.800185e+000	9.960750e-003
2.478539845503123e-002	4.571040e+000	5.299374e+000	4.800185e+000	9.960744e-003
2.478562845503123e-002	4.570826e+000	5.299374e+000	4.800185e+000	9.960738e-003
2.478585845503123e-002	4.570636e+000	5.299374e+000	4.800185e+000	9.960732e-003
2.478608845503123e-002	4.570471e+000	5.299374e+000	4.800185e+000	9.960726e-003
2.478631845503123e-002	4.570330e+000	5.299374e+000	4.800185e+000	9.960720e-003
2.478654845503123e-002	4.570214e+000	5.299374e+000	4.800185e+000	9.960715e-003
2.478677845503123e-002	4.570123e+000	5.299374e+000	4.800185e+000	9.960708e-003
2.478700845503123e-002	4.570057e+000	5.299374e+000	4.800185e+000	9.960703e-003
2.478723845503123e-002	4.570016e+000	5.299374e+000	4.800185e+000	9.960697e-003
2.478746845503123e-002	4.570000e+000	5.299374e+000	4.800185e+000	9.960691e-003
2.478769845503123e-002	4.570009e+000	5.299374e+000	4.800185e+000	9.960685e-003
2.478792845503123e-002	4.570044e+000	5.299374e+000	4.800185e+000	9.960679e-003
2.478815845503123e-002	4.570103e+000	5.299374e+000	4.800185e+000	9.960673e-003
2.478838845503123e-002	4.570187e+000	5.299374e+000	4.800185e+000	9.960667e-003
2.478861845503123e-002	4.570296e+000	5.299374e+000	4.800185e+000	9.960662e-003
2.478884845503123e-002	4.570430e+000	5.299374e+000	4.800185e+000	9.960655e-003
2.478907845503123e-002	4.570588e+000	5.299374e+000	4.800185e+000	9.960650e-003
2.478930845503123e-002	4.570771e+000	5.299374e+000	4.800185e+000	9.960644e-003
2.478953845503124e-002	4.570979e+000	5.299374e+000	4.800185e+000	9.960637e-003
2.478976845503124e-002	4.571211e+000	5.299374e+000	4.800185e+000	9.960632e-003
2.478999845503124e-002	4.571466e+000	5.299374e+000	4.800185e+000	9.960626e-003
2.479022845503124e-002	4.571746e+000	5.299374e+000	4.800185e+000	9.960620e-003
2.479045845503124e-002	4.572050e+000	5.299374e+000	4.800185e+000	9.960614e-003
2.479068845503124e-002	4.572376e+000	5.299374e+000	4.800185e+000	9.960609e-003
2.479114845503124e-002	4.573098e+000	5.299374e+000	4.800185e+000	9.960596e-003
2.479160845503124e-002	4.573910e+000	5.299374e+000	4.800185e+000	9.960584e-003
2.479206845503124e-002	4.574810e+000	5.299374e+000	4.800185e+000	9.960573e-003
2.479252845503124e-002	4.575793e+000	5.299374e+000	4.800185e+000	9.960561e-003
2.479298845503124e-002	4.576857e+000	5.299374e+000	4.800185e+000	9.960549e-003
2.479344845503124e-002	4.577998e+000	5.299374e+000	4.800185e+000	9.960538e-003
2.479390845503124e-002	4.579213e+000	5.299374e+000	4.800185e+000	9.960526e-003
2.479459845503124e-002	4.581165e+000	5.299374e+000	4.800185e+000	9.960508e-003
2.479528845503124e-002	4.583258e+000	5.299374e+000	4.800185e+000	9.960490e-003
2.479597845503125e-002	4.585476e+000	5.299374e+000	4.800185e+000	9.960473e-003
2.479643845503125e-002	4.587017e+000	5.299374e+000	4.800185e+000	9.960460e-003
2.479712845503125e-002	4.589408e+000	5.299374e+000	4.800185e+000	9.960443e-003
2.479781845503125e-002	4.591878e+000	5.299374e+000	4.800185e+000	9.960425e-003
2.479850845503125e-002	4.594410e+000	5.299374e+000	4.800185e+000	9.960407e-003
2.479923131217411e-002	4.597162e+000	5.299374e+000	4.800185e+000	9.960389e-003
2.479995416931697e-002	4.599882e+000	5.299374e+000	4.800185e+000	9.960370e-003
2.480067702645982e-002	4.602571e+000	5.299374e+000	4.800185e+000	9.960352e-003
2.480139988360268e-002	4.605228e+000	5.299374e+000	4.800185e+000	9.960333e-003
2.480212274074554e-002	4.607852e+000	5.299374e+000	4.800185e+000	9.960314e-003
2.480284559788840e-002	4.610445e+000	5.299374e+000	4.800185e+000	9.960296e-003
2.480356845503126e-002	4.613007e+000	5.299374e+000	4.800185e+000	9.960277e-003
2.480438988360269e-002	4.615782e+000	5.299374e+000	4.800185e+000	9.960256e-003
2.480521131217412e-002	4.618329e+000	5.299374e+000	4.800185e+000	9.960235e-003
2.480603274074555e-002	4.620647e+000	5.299374e+000	4.800185e+000	9.960214e-003
2.480685416931698e-002	4.622737e+000	5.299374e+000	4.800185e+000	9.960193e-003
2.480767559788841e-002	4.624598e+000	5.299374e+000	4.800185e+000	9.960172e-003
2.480849702645984e-002	4.626230e+000	5.299374e+000	4.800185e+000	9.960150e-003
2.480931845503127e-002	4.627634e+000	5.299374e+000	4.800185e+000	9.960129e-003
2.481381988360270e-002	4.619591e+000	5.299374e+000	4.800185e+000	9.960013e-003
2.481832131217414e-002	4.611607e+000	5.299374e+000	4.800185e+000	9.959896e-003
2.482282274074557e-002	4.603684e+000	5.299374e+000	4.800185e+000	9.959780e-003
2.482732416931701e-002	4.595820e+000	5.299374e+000	4.800185e+000	9.959664e-003
2.483182559788845e-002	4.588015e+000	5.299374e+000	4.800185e+000	9.959547e-003
2.483632702645988e-002	4.580271e+000	5.299374e+000	4.800185e+000	9.959431e-003
2.484082845503132e-002	4.572586e+000	5.299374e+000	4.800185e+000	9.959314e-003
2.484375274074561e-002	4.582118e+000	5.299374e+000	4.800185e+000	9.959238e-003
2.484667702645990e-002	4.591190e+000	5.299374e+000	4.800185e+000	9.959161e-003
2.484960131217419e-002	4.599803e+000	5.299374e+000	4.800185e+000	9.959085e-003
2.485252559788848e-002	4.607956e+000	5.299374e+000	4.800185e+000	9.959009e-003
2.485544988360277e-002	4.615650e+000	5.299374e+000	4.800185e+000	9.958932e-003
2.485837416931706e-002	4.622884e+000	5.299374e+000	4.800185e+000	9.958856e-003
2.486129845503135e-002	4.629659e+000	5.299374e+000	4.800185e+000	9.958780e-003
2.486152845503135e-002	4.629776e+000	5.299374e+000	4.800185e+000	9.958774e-003
2.486175845503135e-002	4.629870e+000	5.299374e+000	4.800185e+000	9.958768e-003
2.486198845503135e-002	4.629938e+000	5.299374e+000	4.800185e+000	9.958762e-003
2.486221845503135e-002	4.629981e+000	5.299374e+000	4.800185e+000	9.958756e-003
2.486244845503135e-002	4.629999e+000	5.299374e+000	4.800185e+000	9.958753e-003
2.486267845503135e-002	4.629992e+000	5.299374e+000	4.800185e+000	9.958758e-003
2.486286153184611e-002	4.629969e+000	5.299374e+000	4.800185e+000	9.958783e-003
2.486305736739481e-002	4.629927e+000	5.299374e+000	4.800185e+000	9.958860e-003
2.486325111540997e-002	4.629867e+000	5.299374e+000	4.800185e+000	9.959011e-003
2.486345519513679e-002	4.629784e+000	5.299374e+000	4.800185e+000	9.959274e-003
2.486368519513679e-002	4.629668e+000	5.299374e+000	4.800185e+000	9.959691e-003
2.486391519513679e-002	4.629527e+000	5.299374e+000	4.800185e+000	9.960216e-003
2.486414519513679e-002	4.629361e+000	5.299374e+000	4.800185e+000	9.960820e-003
2.486437519513679e-002	4.629171e+000	5.299374e+000	4.800185e+000	9.961465e-003
2.486460519513679e-002	4.628956e+000	5.299374e+000	4.800185e+000	9.962110e-003
2.486483519513679e-002	4.628717e+000	5.299374e+000	4.800185e+000	9.962711e-003
2.486506519513679e-002	4.628455e+000	5.299374e+000	4.800185e+000	9.963229e-003
2.486529519513679e-002	4.628168e+000	5.299374e+000	4.800185e+000	9.963633e-003
2.486552519513679e-002	4.627858e+000	5.299374e+000	4.800185e+000	9.963913e-003
2.486571935109347e-002	4.627578e+000	5.299374e+000	4.800185e+000	9.964052e-003
2.486587695687135e-002	4.627339e+000	5.299374e+000	4.800185e+000	9.964103e-003
2.486605084169007e-002	4.627063e+000	5.299374e+000	4.800185e+000	9.964122e-003
2.486616103261461e-002	4.626881e+000	5.299374e+000	4.800185e+000	9.964124e-003
2.486630620519708e-002	4.626633e+000	5.299374e+000	4.800185e+000	9.964122e-003
2.486650299864822e-002	4.626284e+000	5.299374e+000	4.800185e+000	9.964118e-003
2.486668381149168e-002	4.625948e+000	5.299374e+000	4.800185e+000	9.964113e-003
2.486691381149168e-002	4.625503e+000	5.299374e+000	4.800185e+000	9.964108e-003
2.486714381149168e-002	4.625035e+000	5.299374e+000	4.800185e+000	9.964102e-003
2.486760381149168e-002	4.624038e+000	5.299374e+000	4.800185e+000	9.964091e-003
2.487108666863454e-002	4.609225e+000	5.299374e+000	4.800185e+000	9.964005e-003
2.487456952577741e-002	4.596997e+000	5.299374e+000	4.800185e+000	9.963919e-003
2.487805238292027e-002	4.587355e+000	5.299374e+000	4.800185e+000	9.963833e-003
2.488153524006313e-002	4.580297e+000	5.299374e+000	4.800185e+000	9.963747e-003
2.488501809720600e-002	4.575825e+000	5.299374e+000	4.800185e+000	9.963660e-003
2.488850095434886e-002	4.573939e+000	5.299374e+000	4.800185e+000	9.963574e-003
2.489198381149172e-002	4.574637e+000	5.299374e+000	4.800185e+000	9.963487e-003
2.489415238292030e-002	4.581291e+000	5.299374e+000	4.800185e+000	9.963434e-003
2.489632095434887e-002	4.588053e+000	5.299374e+000	4.800185e+000	9.963380e-003
2.489848952577745e-002	4.594925e+000	5.299374e+000	4.800185e+000	9.963326e-003
2.490065809720602e-002	4.601906e+000	5.299374e+000	4.800185e+000	9.963272e-003
2.490282666863460e-002	4.608996e+000	5.299374e+000	4.800185e+000	9.963218e-003
2.490499524006317e-002	4.616195e+000	5.299374e+000	4.800185e+000	9.963164e-003
2.490716381149175e-002	4.623504e+000	5.299374e+000	4.800185e+000	9.963109e-003
2.490785381149175e-002	4.625030e+000	5.299374e+000	4.800185e+000	9.963092e-003
2.490854381149175e-002	4.626369e+000	5.299374e+000	4.800185e+000	9.963075e-003
2.490923381149175e-002	4.627508e+000	5.299374e+000	4.800185e+000	9.963058e-003
2.490992381149175e-002	4.628442e+000	5.299374e+000	4.800185e+000	9.963041e-003
2.491061381149175e-002	4.629161e+000	5.299374e+000	4.800185e+000	9.963023e-003
2.491130381149175e-002	4.629662e+000	5.299374e+000	4.800185e+000	9.963007e-003
2.491176381149175e-002	4.629872e+000	5.299374e+000	4.800185e+000	9.962995e-003
2.491222381149175e-002	4.629982e+000	5.299374e+000	4.800185e+000	9.962983e-003
2.491268381149175e-002	4.629992e+000	5.299374e+000	4.800185e+000	9.962971e-003
2.491314381149175e-002	4.629902e+000	5.299374e+000	4.800185e+000	9.962960e-003
2.491360381149176e-002	4.629712e+000	5.299374e+000	4.800185e+000	9.962949e-003
2.491383381149176e-002	4.629580e+000	5.299374e+000	4.800185e+000	9.962943e-003
2.491406381149176e-002	4.629423e+000	5.299374e+000	4.800185e+000	9.962937e-003
2.491429381149176e-002	4.629241e+000	5.299374e+000	4.800185e+000	9.962931e-003
2.491452381149176e-002	4.629035e+000	5.299374e+000	4.800185e+000	9.962926e-003
2.491475381149176e-002	4.628805e+000	5.299374e+000	4.800185e+000	9.962920e-003
2.491498381149176e-002	4.628551e+000	5.299374e+000	4.800185e+000	9.962915e-003
2.491521381149176e-002	4.628273e+000	5.299374e+000	4.800185e+000	9.962909e-003
2.491544381149176e-002	4.627971e+000	5.299374e+000	4.800185e+000	9.962902e-003
2.491567381149176e-002	4.627645e+000	5.299374e+000	4.800185e+000	9.962897e-003
2.491590381149176e-002	4.627297e+000	5.299374e+000	4.800185e+000	9.962891e-003
2.491613381149176e-002	4.626926e+000	5.299374e+000	4.800185e+000	9.962886e-003
2.491636381149176e-002	4.626533e+000	5.299374e+000	4.800185e+000	9.962880e-003
2.491659381149176e-002	4.626117e+000	5.299374e+000	4.800185e+000	9.962874e-003
2.491682381149176e-002	4.625679e+000	5.299374e+000	4.800185e+000	9.962868e-003
2.491705381149176e-002	4.625221e+000	5.299374e+000	4.800185e+000	9.962862e-003
2.491728381149176e-002	4.624741e+000	5.299374e+000	4.800185e+000	9.962857e-003
2.491751381149176e-002	4.624240e+000	5.299374e+000	4.800185e+000	9.962851e-003
2.491774381149176e-002	4.623719e+000	5.299374e+000	4.800185e+000	9.962846e-003
2.491797381149176e-002	4.623178e+000	5.299374e+000	4.800185e+000	9.962839e-003
2.491820381149176e-002	4.622618e+000	5.299374e+000	4.800185e+000	9.962833e-003
2.491843381149176e-002	4.622039e+000	5.299374e+000	4.800185e+000	9.962828e-003
2.491866381149176e-002	4.621442e+000	5.299374e+000	4.800185e+000	9.962822e-003
2.492142381149177e-002	4.613033e+000	5.299374e+000	4.800185e+000	9.962753e-003
2.492165381149177e-002	4.612247e+000	5.299374e+000	4.800185e+000	9.962748e-003
2.492188381149177e-002	4.611450e+000	5.299374e+000	4.800185e+000	9.962741e-003
2.492211381149177e-002	4.610644e+000	5.299374e+000	4.800185e+000	9.962736e-003
2.492234381149177e-002	4.609828e+000	5.299374e+000	4.800185e+000	9.962730e-003
2.492257381149177e-002	4.609005e+000	5.299374e+000	4.800185e+000	9.962725e-003
2.492280381149177e-002	4.608175e+000	5.299374e+000	4.800185e+000	9.962719e-003
2.492589238292035e-002	4.594245e+000	5.299374e+000	4.800185e+000	9.962641e-003
2.492898095434892e-002	4.583648e+000	5.299374e+000	4.800185e+000	9.962564e-003
2.493206952577750e-002	4.576383e+000	5.299374e+000	4.800185e+000	9.962486e-003
2.493515809720608e-002	4.572452e+000	5.299374e+000	4.800185e+000	9.962408e-003
2.493824666863465e-002	4.571854e+000	5.299374e+000	4.800185e+000	9.962330e-003
